Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.2s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.2s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.3s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.3s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.5s
Preparing reprojection indices for testing
Area_5 done in 0.3s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 58084
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_0.600": 40
[92m"0.480_1.200": 37
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"random_1.200_0.030_6": 58084
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_0.600": 40
[92m"0.480_1.200": 37
Calibration done in 0.0s
Model Preparation
*****************
Done in 1.1s
Start training
**************
Backend QtAgg is interactive backend. Turning interactive mode on.
e000-i0000 => L=2.549 acc=  7% / t(ms): 1196.9 216524.2  66.0)
e003-i0080 => L=1.009 acc= 66% / t(ms):   6.2  72.3  85.7)
e003-i0087 => L=0.994 acc= 66% / t(ms):   6.2  71.0  85.1)
e003-i0094 => L=1.391 acc= 53% / t(ms):   6.0  71.4  83.9)
e003-i0101 => L=1.180 acc= 58% / t(ms):   6.2  72.0  86.0)
e003-i0108 => L=1.314 acc= 55% / t(ms):   6.2  71.5  84.4)
e003-i0115 => L=0.920 acc= 70% / t(ms):   6.1  70.9  84.6)
e003-i0122 => L=0.970 acc= 63% / t(ms):   6.1  71.0  85.5)
e003-i0129 => L=0.847 acc= 72% / t(ms):   6.0  71.4  85.0)
e003-i0135 => L=0.958 acc= 69% / t(ms):   5.8  72.8  86.7)
e003-i0142 => L=1.041 acc= 63% / t(ms):   5.7  72.3  85.2)
e003-i0148 => L=1.022 acc= 63% / t(ms):   5.7  73.4  87.0)
e003-i0155 => L=0.814 acc= 75% / t(ms):   6.0  72.8  85.2)
e003-i0162 => L=1.004 acc= 65% / t(ms):   6.2  71.3  86.1)
e003-i0169 => L=0.763 acc= 74% / t(ms):   6.1  72.1  87.2)
e003-i0176 => L=0.690 acc= 78% / t(ms):   6.4  71.5  86.2)
e003-i0183 => L=0.796 acc= 69% / t(ms):   6.1  71.5  85.8)
e003-i0190 => L=0.842 acc= 74% / t(ms):   6.0  72.1  86.4)
e003-i0196 => L=0.971 acc= 64% / t(ms):   6.1  71.9  87.3)
e003-i0203 => L=0.934 acc= 68% / t(ms):   6.1  72.4  87.0)
e003-i0210 => L=0.733 acc= 79% / t(ms):   5.9  72.7  85.8)
e003-i0217 => L=1.019 acc= 65% / t(ms):   6.0  73.1  86.4)
e003-i0224 => L=1.121 acc= 61% / t(ms):   6.0  72.3  85.9)
e003-i0230 => L=0.960 acc= 68% / t(ms):   6.0  73.0  87.1)
e003-i0237 => L=1.150 acc= 61% / t(ms):   6.0  72.7  85.9)
e003-i0244 => L=0.704 acc= 76% / t(ms):   5.9  72.4  84.9)
e003-i0250 => L=1.054 acc= 65% / t(ms):   6.0  73.4  88.3)
e003-i0256 => L=0.834 acc= 71% / t(ms):   6.0  74.5  88.4)
e003-i0263 => L=0.646 acc= 82% / t(ms):   6.1  71.8  85.4)
e003-i0270 => L=1.392 acc= 53% / t(ms):   6.0  71.7  84.9)
e003-i0277 => L=0.681 acc= 78% / t(ms):   5.9  70.1  82.2)
e003-i0284 => L=1.049 acc= 63% / t(ms):   6.1  69.3  83.5)
e003-i0291 => L=0.694 acc= 78% / t(ms):   6.1  69.0  82.2)
e003-i0298 => L=0.987 acc= 67% / t(ms):   6.1  69.9  83.8)
e003-i0305 => L=0.920 acc= 66% / t(ms):   6.0  70.2  83.5)
e003-i0312 => L=1.105 acc= 61% / t(ms):   6.0  70.5  83.6)
e003-i0319 => L=0.870 acc= 69% / t(ms):   6.3  70.0  83.3)
e003-i0326 => L=0.897 acc= 73% / t(ms):   6.3  68.6  81.9)
e003-i0333 => L=0.983 acc= 64% / t(ms):   6.2  68.7  82.1)
e003-i0340 => L=0.902 acc= 73% / t(ms):   6.4  69.8  83.0)
e003-i0347 => L=0.772 acc= 77% / t(ms):   6.8  70.4  83.6)
e003-i0354 => L=0.965 acc= 70% / t(ms):   6.6  70.3  83.6)
e003-i0361 => L=0.660 acc= 78% / t(ms):   6.2  70.7  84.1)
e003-i0368 => L=0.866 acc= 71% / t(ms):   6.2  68.9  83.1)
e003-i0375 => L=0.828 acc= 68% / t(ms):   6.1  68.6  82.2)
e003-i0382 => L=0.817 acc= 76% / t(ms):   6.1  68.4  82.2)
e003-i0389 => L=0.949 acc= 65% / t(ms):   6.5  71.2  85.5)
e003-i0396 => L=0.945 acc= 69% / t(ms):   6.0  71.1  85.1)
e003-i0403 => L=1.089 acc= 63% / t(ms):   5.9  69.7  82.8)
e003-i0410 => L=0.736 acc= 77% / t(ms):   5.9  69.7  82.0)
e003-i0417 => L=1.110 acc= 63% / t(ms):   5.8  70.2  82.2)
e003-i0424 => L=1.191 acc= 60% / t(ms):   6.3  68.8  81.5)
e003-i0430 => L=0.912 acc= 71% / t(ms):   6.2  69.4  89.0)
e003-i0437 => L=1.029 acc= 65% / t(ms):   6.8  70.0  86.4)
e003-i0444 => L=0.912 acc= 70% / t(ms):   6.4  70.7  84.8)
e003-i0451 => L=1.004 acc= 64% / t(ms):   6.2  72.2  86.4)
e003-i0457 => L=1.012 acc= 66% / t(ms):   6.1  72.7  86.5)
e003-i0463 => L=0.687 acc= 81% / t(ms):   5.9  73.0  87.3)
e003-i0470 => L=1.032 acc= 66% / t(ms):   5.8  72.1  85.6)
e003-i0476 => L=0.646 acc= 79% / t(ms):   6.0  73.8  86.3)
e003-i0483 => L=0.980 acc= 66% / t(ms):   5.9  73.3  86.5)
e003-i0490 => L=1.018 acc= 60% / t(ms):   6.1  73.3  85.7)
e003-i0497 => L=0.787 acc= 72% / t(ms):   6.1  71.4  84.7)
Validation : 0.0% (timings : 55.40 3.87)
Validation : 22.0% (timings : 44.56 27.04)
Validation : 50.0% (timings : 34.11 38.20)
Validation : 76.0% (timings : 34.89 42.43)
S3DIS mean IoU = 30.8%
e004-i0000 => L=0.746 acc= 76% / t(ms): 9133.1  41.6 149.2)
e004-i0007 => L=1.158 acc= 63% / t(ms):   3.1  79.7  86.1)
e004-i0014 => L=0.783 acc= 72% / t(ms):   4.4  76.3  87.0)
e004-i0020 => L=0.830 acc= 68% / t(ms):   5.1  75.8  88.1)
e004-i0027 => L=1.212 acc= 54% / t(ms):   5.7  74.3  87.3)
e004-i0033 => L=1.448 acc= 45% / t(ms):   5.7  74.1  87.7)
e004-i0040 => L=0.818 acc= 71% / t(ms):   5.9  73.4  86.5)
e004-i0047 => L=0.960 acc= 67% / t(ms):   5.9  72.1  85.3)
e004-i0054 => L=1.231 acc= 61% / t(ms):   5.7  72.1  85.2)
e004-i0061 => L=1.174 acc= 55% / t(ms):   5.9  73.0  87.7)
e004-i0067 => L=1.097 acc= 65% / t(ms):   5.9  74.7  88.2)
e004-i0074 => L=1.010 acc= 64% / t(ms):   5.8  71.8  85.0)
e004-i0081 => L=0.780 acc= 77% / t(ms):   6.0  70.5  84.9)
e004-i0088 => L=1.310 acc= 57% / t(ms):   5.9  70.4  84.5)
e004-i0094 => L=1.023 acc= 63% / t(ms):   6.0  72.0  86.6)
e004-i0100 => L=0.840 acc= 68% / t(ms):   6.1  73.9  88.1)
e004-i0107 => L=0.672 acc= 77% / t(ms):   6.1  73.8  87.2)
e004-i0114 => L=1.111 acc= 61% / t(ms):   6.1  73.9  86.3)
e004-i0121 => L=0.665 acc= 80% / t(ms):   6.4  73.0  87.7)
e004-i0128 => L=0.990 acc= 66% / t(ms):   6.2  72.2  86.3)
e004-i0134 => L=1.436 acc= 58% / t(ms):   6.0  73.9  87.7)
e004-i0140 => L=0.891 acc= 73% / t(ms):   6.0  75.0  89.1)
e004-i0147 => L=0.969 acc= 67% / t(ms):   6.3  73.6  87.4)
e004-i0154 => L=0.903 acc= 69% / t(ms):   6.2  72.2  86.6)
e004-i0161 => L=1.290 acc= 57% / t(ms):   6.3  71.6  85.9)
e004-i0168 => L=0.926 acc= 69% / t(ms):   6.3  71.8  85.9)
e004-i0175 => L=0.914 acc= 67% / t(ms):   6.0  70.0  83.4)
e004-i0182 => L=0.918 acc= 65% / t(ms):   5.9  70.8  84.3)
e004-i0189 => L=1.178 acc= 62% / t(ms):   5.9  72.4  86.3)
e004-i0196 => L=0.908 acc= 67% / t(ms):   6.3  71.9  85.7)
e004-i0202 => L=1.037 acc= 60% / t(ms):   6.0  72.6  86.7)
e004-i0209 => L=0.966 acc= 66% / t(ms):   5.9  72.4  86.5)
e004-i0216 => L=0.717 acc= 76% / t(ms):   5.9  71.2  84.3)
e004-i0223 => L=1.216 acc= 57% / t(ms):   6.5  71.1  86.0)
e004-i0230 => L=0.953 acc= 68% / t(ms):   6.5  71.2  86.3)
e004-i0236 => L=0.859 acc= 73% / t(ms):   6.3  73.0  87.9)
e004-i0243 => L=1.117 acc= 61% / t(ms):   6.1  72.7  87.0)
e004-i0250 => L=1.003 acc= 63% / t(ms):   5.9  71.7  85.3)
e004-i0257 => L=0.949 acc= 68% / t(ms):   6.1  71.2  86.5)
e004-i0263 => L=0.774 acc= 78% / t(ms):   6.9  71.6  87.7)
e004-i0269 => L=1.145 acc= 65% / t(ms):   6.4  72.5  87.9)
e004-i0275 => L=0.983 acc= 66% / t(ms):   6.6  73.6  88.6)
e004-i0281 => L=0.766 acc= 75% / t(ms):   6.2  73.8  87.7)
e004-i0288 => L=0.704 acc= 76% / t(ms):   6.0  72.0  85.5)
e004-i0295 => L=0.955 acc= 67% / t(ms):   5.8  71.9  85.2)
e004-i0302 => L=0.955 acc= 66% / t(ms):   6.0  70.8  83.6)
e004-i0308 => L=0.857 acc= 74% / t(ms):   5.8  72.3  86.1)
e004-i0315 => L=1.416 acc= 52% / t(ms):   5.8  71.3  85.1)
e004-i0321 => L=1.032 acc= 70% / t(ms):   6.1  73.0  87.1)
e004-i0328 => L=0.886 acc= 71% / t(ms):   6.2  72.4  86.9)
e004-i0335 => L=1.086 acc= 61% / t(ms):   6.1  73.8  87.6)
e004-i0342 => L=1.124 acc= 56% / t(ms):   6.3  72.7  85.7)
e004-i0348 => L=0.681 acc= 78% / t(ms):   6.0  73.9  87.3)
e004-i0354 => L=0.661 acc= 77% / t(ms):   6.0  74.2  87.5)
e004-i0360 => L=0.698 acc= 74% / t(ms):   6.0  73.8  87.8)
e004-i0367 => L=1.021 acc= 63% / t(ms):   5.9  72.6  85.7)
e004-i0373 => L=0.749 acc= 75% / t(ms):   6.0  73.1  87.5)
e004-i0380 => L=1.040 acc= 69% / t(ms):   5.9  72.7  87.7)
e004-i0387 => L=0.930 acc= 70% / t(ms):   6.1  71.5  86.7)
e004-i0394 => L=0.879 acc= 72% / t(ms):   6.1  72.1  86.0)
e004-i0401 => L=0.876 acc= 72% / t(ms):   6.0  71.1  84.9)
e004-i0408 => L=1.298 acc= 59% / t(ms):   5.9  71.1  85.6)
e004-i0415 => L=1.033 acc= 66% / t(ms):   6.0  72.3  85.2)
e004-i0422 => L=1.073 acc= 60% / t(ms):   5.9  71.8  85.5)
e004-i0428 => L=1.106 acc= 63% / t(ms):   6.0  73.3  87.5)
e004-i0435 => L=0.847 acc= 73% / t(ms):   5.9  71.6  86.7)
e004-i0442 => L=0.698 acc= 76% / t(ms):   5.8  71.6  85.7)
e004-i0448 => L=0.921 acc= 71% / t(ms):   5.8  73.1  87.2)
e004-i0455 => L=0.958 acc= 69% / t(ms):   6.0  73.6  87.4)
e004-i0462 => L=1.042 acc= 65% / t(ms):   6.3  71.7  85.0)
e004-i0469 => L=0.683 acc= 77% / t(ms):   6.0  72.2  86.2)
e004-i0475 => L=0.969 acc= 69% / t(ms):   6.0  72.8  86.4)
e004-i0481 => L=0.831 acc= 73% / t(ms):   6.2  72.3  87.3)
e004-i0487 => L=0.843 acc= 71% / t(ms):   6.1  72.7  88.2)
e004-i0494 => L=0.849 acc= 77% / t(ms):   6.3  71.4  86.2)
Validation : 0.0% (timings : 53.79 4.24)
Validation : 22.0% (timings : 45.30 26.80)
Validation : 48.0% (timings : 38.12 36.51)
Validation : 76.0% (timings : 33.48 40.86)
S3DIS mean IoU = 32.4%
e005-i0000 => L=0.988 acc= 68% / t(ms): 8859.0  52.0 147.9)
e005-i0006 => L=1.012 acc= 68% / t(ms):  76.8  57.8  87.5)
e005-i0012 => L=0.978 acc= 69% / t(ms):  43.4  65.4  87.8)
e005-i0019 => L=1.096 acc= 61% / t(ms):  24.0  69.2  86.9)
e005-i0026 => L=0.760 acc= 76% / t(ms):  14.9  71.2  86.9)
e005-i0033 => L=0.858 acc= 71% / t(ms):  10.8  71.5  86.1)
e005-i0040 => L=0.854 acc= 70% / t(ms):   8.3  73.1  86.5)
e005-i0047 => L=0.919 acc= 72% / t(ms):   7.0  72.5  85.9)
e005-i0054 => L=0.916 acc= 65% / t(ms):   6.6  72.3  86.4)
e005-i0061 => L=0.835 acc= 70% / t(ms):   6.3  73.1  86.9)
e005-i0068 => L=1.057 acc= 65% / t(ms):   6.1  72.1  85.7)
e005-i0074 => L=0.893 acc= 72% / t(ms):   6.0  73.7  86.6)
e005-i0081 => L=1.039 acc= 62% / t(ms):   6.1  72.6  85.9)
e005-i0088 => L=0.842 acc= 76% / t(ms):   6.0  72.9  86.3)
e005-i0094 => L=0.909 acc= 70% / t(ms):   6.1  73.5  87.3)
e005-i0101 => L=1.271 acc= 58% / t(ms):   6.0  72.7  87.1)
e005-i0108 => L=1.807 acc= 42% / t(ms):   6.4  71.0  85.9)
e005-i0115 => L=1.169 acc= 58% / t(ms):   6.4  71.6  86.0)
e005-i0122 => L=0.897 acc= 69% / t(ms):   6.4  71.7  85.4)
e005-i0129 => L=1.163 acc= 59% / t(ms):   6.5  72.1  85.8)
e005-i0136 => L=0.917 acc= 69% / t(ms):   6.2  72.4  86.0)
e005-i0142 => L=0.859 acc= 70% / t(ms):   6.6  72.6  87.6)
e005-i0149 => L=1.073 acc= 69% / t(ms):   6.5  71.4  85.4)
e005-i0155 => L=0.662 acc= 81% / t(ms):   6.4  72.1  85.9)
e005-i0162 => L=0.986 acc= 68% / t(ms):   6.4  71.8  86.4)
e005-i0169 => L=0.623 acc= 77% / t(ms):   6.5  71.5  85.5)
e005-i0176 => L=1.125 acc= 64% / t(ms):   6.2  72.6  85.6)
e005-i0183 => L=0.837 acc= 75% / t(ms):   6.4  71.6  84.7)
e005-i0190 => L=0.997 acc= 63% / t(ms):   6.2  70.8  84.2)
e005-i0197 => L=0.739 acc= 76% / t(ms):   6.1  71.0  84.3)
e005-i0204 => L=0.756 acc= 74% / t(ms):   6.1  69.6  83.7)
e005-i0211 => L=1.012 acc= 69% / t(ms):   6.1  71.2  85.2)
e005-i0218 => L=1.297 acc= 62% / t(ms):   5.9  71.5  85.1)
e005-i0225 => L=1.274 acc= 55% / t(ms):   6.0  72.2  86.6)
e005-i0232 => L=0.744 acc= 76% / t(ms):   6.0  71.2  85.1)
e005-i0239 => L=0.668 acc= 79% / t(ms):   6.0  71.1  84.7)
e005-i0246 => L=0.864 acc= 70% / t(ms):   6.4  70.6  85.9)
e005-i0253 => L=0.998 acc= 65% / t(ms):   6.4  71.4  86.5)
e005-i0259 => L=0.896 acc= 69% / t(ms):   6.2  71.9  87.6)
e005-i0265 => L=0.971 acc= 70% / t(ms):   6.3  73.3  87.1)
e005-i0272 => L=1.023 acc= 67% / t(ms):   6.1  71.9  84.8)
e005-i0279 => L=0.844 acc= 70% / t(ms):   6.2  71.5  85.7)
e005-i0285 => L=1.045 acc= 61% / t(ms):   6.2  72.7  86.1)
e005-i0291 => L=1.022 acc= 68% / t(ms):   6.2  74.1  87.4)
e005-i0298 => L=0.946 acc= 67% / t(ms):   6.1  73.2  86.5)
e005-i0305 => L=0.648 acc= 80% / t(ms):   6.5  72.2  87.9)
e005-i0311 => L=0.826 acc= 76% / t(ms):   6.5  73.8  88.0)
e005-i0318 => L=0.807 acc= 71% / t(ms):   7.2  69.4  85.1)
e005-i0324 => L=0.979 acc= 64% / t(ms):   6.9  72.0  86.1)
e005-i0331 => L=1.288 acc= 56% / t(ms):   6.6  71.3  85.0)
e005-i0338 => L=0.679 acc= 76% / t(ms):   6.4  70.8  84.6)
e005-i0345 => L=0.681 acc= 77% / t(ms):   6.2  71.5  83.9)
e005-i0352 => L=1.172 acc= 59% / t(ms):   6.4  72.0  86.2)
e005-i0359 => L=1.243 acc= 57% / t(ms):   6.1  71.0  84.5)
e005-i0366 => L=1.425 acc= 50% / t(ms):   6.4  71.2  85.4)
e005-i0373 => L=1.124 acc= 58% / t(ms):   6.6  71.5  85.9)
e005-i0379 => L=0.635 acc= 83% / t(ms):   6.8  72.9  88.3)
e005-i0385 => L=0.701 acc= 81% / t(ms):   6.8  73.4  87.7)
e005-i0391 => L=0.924 acc= 65% / t(ms):   6.8  74.5  89.0)
e005-i0397 => L=0.834 acc= 72% / t(ms):   6.6  74.8  89.0)
e005-i0404 => L=0.856 acc= 71% / t(ms):   6.3  73.3  87.4)
e005-i0411 => L=0.880 acc= 70% / t(ms):   6.4  72.6  86.8)
e005-i0418 => L=0.634 acc= 77% / t(ms):   6.3  71.8  86.2)
e005-i0425 => L=0.943 acc= 75% / t(ms):   6.1  70.8  85.2)
e005-i0432 => L=1.092 acc= 64% / t(ms):   6.2  70.8  85.6)
e005-i0439 => L=0.722 acc= 77% / t(ms):   6.0  72.2  86.2)
e005-i0446 => L=0.734 acc= 75% / t(ms):   6.0  71.3  85.3)
e005-i0452 => L=0.717 acc= 75% / t(ms):   6.0  73.3  87.2)
e005-i0458 => L=0.843 acc= 73% / t(ms):   6.2  73.8  87.0)
e005-i0464 => L=1.017 acc= 68% / t(ms):   6.1  74.6  88.4)
e005-i0470 => L=0.924 acc= 69% / t(ms):   6.3  75.2  88.6)
e005-i0477 => L=0.811 acc= 71% / t(ms):   6.6  73.4  86.6)
e005-i0483 => L=0.970 acc= 69% / t(ms):   6.6  74.2  89.4)
e005-i0490 => L=1.115 acc= 62% / t(ms):   6.3  73.5  87.9)
e005-i0496 => L=0.768 acc= 76% / t(ms):   6.4  73.3  88.7)
Validation : 0.0% (timings : 62.14 4.46)
Validation : 24.0% (timings : 44.22 30.85)
Validation : 50.0% (timings : 36.03 40.61)
Validation : 76.0% (timings : 35.65 44.88)
S3DIS mean IoU = 30.5%
e006-i0000 => L=1.162 acc= 65% / t(ms): 8925.1  41.5 154.0)
e006-i0006 => L=1.111 acc= 59% / t(ms):  65.0  55.4  86.7)
e006-i0013 => L=0.624 acc= 82% / t(ms):  33.8  65.0  87.3)
e006-i0020 => L=0.686 acc= 80% / t(ms):  19.3  67.4  85.7)
e006-i0026 => L=1.057 acc= 64% / t(ms):  13.0  70.3  87.0)
e006-i0032 => L=1.418 acc= 51% / t(ms):   9.8  72.7  87.6)
e006-i0038 => L=1.121 acc= 57% / t(ms):   8.3  73.9  89.9)
e006-i0045 => L=1.048 acc= 65% / t(ms):   7.2  72.6  87.1)
e006-i0052 => L=0.760 acc= 76% / t(ms):   6.6  72.1  86.8)
e006-i0059 => L=0.829 acc= 73% / t(ms):   6.2  72.0  86.2)
e006-i0065 => L=0.914 acc= 70% / t(ms):   6.3  73.4  87.1)
e006-i0071 => L=1.209 acc= 57% / t(ms):   6.5  74.9  89.7)
e006-i0077 => L=0.726 acc= 79% / t(ms):   6.1  75.7  89.2)
e006-i0084 => L=1.188 acc= 61% / t(ms):   6.3  73.6  87.0)
e006-i0091 => L=0.974 acc= 67% / t(ms):   6.0  72.3  87.3)
e006-i0098 => L=0.919 acc= 69% / t(ms):   5.9  72.5  88.1)
e006-i0104 => L=0.970 acc= 70% / t(ms):   5.9  72.8  88.9)
e006-i0110 => L=1.031 acc= 62% / t(ms):   6.2  74.1  89.7)
e006-i0117 => L=0.999 acc= 66% / t(ms):   6.1  72.4  86.8)
e006-i0123 => L=0.637 acc= 81% / t(ms):   6.3  73.1  88.0)
e006-i0129 => L=1.037 acc= 63% / t(ms):   6.2  76.0  89.0)
e006-i0135 => L=1.207 acc= 56% / t(ms):   6.5  78.3  90.6)
e006-i0141 => L=0.739 acc= 77% / t(ms):   6.7  77.4  89.9)
e006-i0147 => L=1.085 acc= 68% / t(ms):   6.6  80.9  92.9)
e006-i0154 => L=0.617 acc= 81% / t(ms):   6.2  77.3  89.1)
e006-i0160 => L=0.827 acc= 70% / t(ms):   6.5  77.8  91.2)
e006-i0166 => L=1.039 acc= 64% / t(ms):   6.7  79.9  92.2)
e006-i0172 => L=0.691 acc= 77% / t(ms):   6.4  77.8  90.9)
e006-i0178 => L=0.944 acc= 69% / t(ms):   6.2  75.9  88.9)
e006-i0185 => L=0.883 acc= 69% / t(ms):   6.1  74.4  87.5)
e006-i0192 => L=0.926 acc= 68% / t(ms):   6.1  73.9  87.1)
e006-i0199 => L=0.870 acc= 72% / t(ms):   6.0  72.7  85.0)
e006-i0206 => L=0.834 acc= 73% / t(ms):   6.3  71.5  84.0)
e006-i0212 => L=1.414 acc= 54% / t(ms):   6.5  73.2  87.2)
e006-i0219 => L=0.889 acc= 71% / t(ms):   6.6  71.9  85.9)
e006-i0226 => L=1.049 acc= 62% / t(ms):   6.4  71.2  85.0)
e006-i0233 => L=0.670 acc= 79% / t(ms):   6.4  70.2  84.4)
e006-i0240 => L=0.744 acc= 77% / t(ms):   6.6  70.7  84.3)
e006-i0247 => L=0.590 acc= 81% / t(ms):   6.7  70.6  85.3)
e006-i0254 => L=0.533 acc= 84% / t(ms):   6.4  70.4  84.4)
e006-i0261 => L=0.960 acc= 62% / t(ms):   6.3  70.3  84.6)
e006-i0268 => L=0.721 acc= 76% / t(ms):   6.1  69.9  85.7)
e006-i0274 => L=0.455 acc= 87% / t(ms):   6.5  72.3  87.0)
e006-i0281 => L=0.604 acc= 81% / t(ms):   6.1  71.2  85.3)
e006-i0288 => L=0.902 acc= 65% / t(ms):   6.3  70.9  84.6)
e006-i0295 => L=0.894 acc= 71% / t(ms):   6.2  70.4  84.6)
e006-i0302 => L=0.598 acc= 80% / t(ms):   6.0  71.7  85.7)
e006-i0309 => L=1.266 acc= 61% / t(ms):   6.4  70.9  84.5)
e006-i0315 => L=1.003 acc= 68% / t(ms):   6.7  72.7  87.0)
e006-i0321 => L=1.264 acc= 61% / t(ms):   6.4  73.3  87.4)
e006-i0328 => L=1.271 acc= 58% / t(ms):   6.0  72.7  86.8)
e006-i0335 => L=1.131 acc= 60% / t(ms):   5.8  71.6  87.1)
e006-i0341 => L=0.922 acc= 70% / t(ms):   6.0  72.5  87.4)
e006-i0348 => L=0.739 acc= 73% / t(ms):   6.2  71.9  87.4)
e006-i0355 => L=0.948 acc= 70% / t(ms):   6.0  73.4  88.4)
e006-i0361 => L=0.737 acc= 75% / t(ms):   6.3  74.2  88.8)
e006-i0367 => L=0.907 acc= 69% / t(ms):   6.1  74.3  88.0)
e006-i0373 => L=1.115 acc= 62% / t(ms):   6.0  75.1  88.2)
e006-i0380 => L=0.557 acc= 83% / t(ms):   6.1  72.3  87.6)
e006-i0386 => L=0.982 acc= 68% / t(ms):   6.0  74.0  88.6)
e006-i0393 => L=0.740 acc= 74% / t(ms):   6.1  74.2  88.3)
e006-i0400 => L=1.281 acc= 63% / t(ms):   6.0  73.5  89.3)
e006-i0406 => L=0.791 acc= 72% / t(ms):   6.6  73.9  89.7)
e006-i0412 => L=0.494 acc= 85% / t(ms):   6.5  74.8  89.8)
e006-i0418 => L=0.779 acc= 71% / t(ms):   6.3  74.7  89.6)
e006-i0425 => L=0.605 acc= 79% / t(ms):   6.1  72.7  88.0)
e006-i0432 => L=1.035 acc= 65% / t(ms):   6.2  72.3  87.2)
e006-i0439 => L=0.755 acc= 75% / t(ms):   6.2  71.6  85.7)
e006-i0446 => L=0.618 acc= 81% / t(ms):   6.0  71.2  85.2)
e006-i0453 => L=0.532 acc= 83% / t(ms):   6.0  71.5  86.4)
e006-i0460 => L=0.739 acc= 75% / t(ms):   5.9  72.1  86.5)
e006-i0467 => L=0.876 acc= 66% / t(ms):   6.1  72.0  86.1)
e006-i0474 => L=0.810 acc= 70% / t(ms):   6.2  72.2  86.4)
e006-i0481 => L=0.991 acc= 67% / t(ms):   6.2  71.3  84.9)
e006-i0488 => L=0.663 acc= 78% / t(ms):   6.1  71.5  85.7)
e006-i0495 => L=0.622 acc= 79% / t(ms):   6.2  71.8  87.2)
Validation : 0.0% (timings : 50.38 4.01)
Validation : 20.0% (timings : 46.21 25.95)
Validation : 48.0% (timings : 38.20 36.60)
Validation : 76.0% (timings : 34.61 41.94)
S3DIS mean IoU = 34.3%
e007-i0000 => L=1.093 acc= 61% / t(ms): 8981.6  48.3 150.6)
e007-i0006 => L=0.909 acc= 67% / t(ms):   9.1  80.7  92.0)
e007-i0012 => L=0.725 acc= 74% / t(ms):   7.4  77.2  90.4)
e007-i0019 => L=0.934 acc= 68% / t(ms):   6.5  73.8  88.7)
e007-i0026 => L=0.698 acc= 78% / t(ms):   6.2  72.8  87.0)
e007-i0033 => L=0.891 acc= 71% / t(ms):   6.0  72.3  87.5)
e007-i0040 => L=0.613 acc= 76% / t(ms):   6.1  71.2  85.7)
e007-i0047 => L=0.812 acc= 68% / t(ms):   6.2  71.0  85.3)
e007-i0054 => L=0.659 acc= 80% / t(ms):   6.4  70.8  85.3)
e007-i0060 => L=0.889 acc= 70% / t(ms):   6.4  72.2  87.3)
e007-i0067 => L=0.909 acc= 67% / t(ms):   6.2  72.2  86.6)
e007-i0074 => L=0.964 acc= 70% / t(ms):   6.0  71.6  85.0)
e007-i0081 => L=0.687 acc= 78% / t(ms):   5.9  71.9  86.5)
e007-i0088 => L=0.965 acc= 68% / t(ms):   6.0  71.7  86.2)
e007-i0095 => L=0.556 acc= 84% / t(ms):   6.0  72.3  85.7)
e007-i0101 => L=0.823 acc= 75% / t(ms):   6.3  73.1  86.4)
e007-i0107 => L=1.089 acc= 63% / t(ms):   6.3  73.6  88.2)
e007-i0114 => L=0.755 acc= 76% / t(ms):   6.4  71.4  86.2)
e007-i0121 => L=1.069 acc= 64% / t(ms):   6.5  70.9  86.0)
e007-i0128 => L=1.064 acc= 63% / t(ms):   6.2  70.5  85.7)
e007-i0135 => L=0.739 acc= 79% / t(ms):   6.2  71.1  85.2)
e007-i0142 => L=1.041 acc= 66% / t(ms):   5.9  71.9  85.1)
e007-i0149 => L=0.958 acc= 63% / t(ms):   5.9  71.0  84.8)
e007-i0156 => L=0.803 acc= 75% / t(ms):   5.9  70.9  85.6)
e007-i0163 => L=0.693 acc= 79% / t(ms):   6.3  68.8  84.1)
e007-i0170 => L=0.835 acc= 71% / t(ms):   6.4  69.9  84.2)
e007-i0177 => L=0.673 acc= 75% / t(ms):   6.5  71.6  86.1)
e007-i0184 => L=0.875 acc= 64% / t(ms):   6.2  71.5  86.1)
e007-i0191 => L=1.036 acc= 64% / t(ms):   6.3  71.3  86.2)
e007-i0198 => L=0.920 acc= 67% / t(ms):   6.2  72.3  87.1)
e007-i0205 => L=0.882 acc= 65% / t(ms):   6.6  71.5  86.3)
e007-i0212 => L=0.737 acc= 75% / t(ms):   6.7  70.6  85.5)
e007-i0219 => L=0.469 acc= 85% / t(ms):   6.6  70.8  86.2)
