2023-04-12 18:03:23,793 INFO    StreamThr :756786 [internal.py:wandb_internal():87] W&B internal server running at pid: 756786, started at: 2023-04-12 18:03:23.793220
2023-04-12 18:03:23,796 DEBUG   HandlerThread:756786 [handler.py:handle_request():144] handle_request: status
2023-04-12 18:03:23,798 INFO    WriterThread:756786 [datastore.py:open_for_write():85] open: /home/zhenli/KPConv-Triplane/wandb/run-20230412_180323-gjwq4111/run-gjwq4111.wandb
2023-04-12 18:03:23,801 DEBUG   SenderThread:756786 [sender.py:send():336] send: header
2023-04-12 18:03:23,801 DEBUG   SenderThread:756786 [sender.py:send():336] send: run
2023-04-12 18:03:24,119 DEBUG   HandlerThread:756786 [handler.py:handle_request():144] handle_request: check_version
2023-04-12 18:03:24,122 INFO    SenderThread:756786 [dir_watcher.py:__init__():219] watching files in: /home/zhenli/KPConv-Triplane/wandb/run-20230412_180323-gjwq4111/files
2023-04-12 18:03:24,122 INFO    SenderThread:756786 [sender.py:_start_run_threads():1078] run started: gjwq4111 with start time 1681347803.791655
2023-04-12 18:03:24,122 DEBUG   SenderThread:756786 [sender.py:send_request():363] send_request: summary_record
2023-04-12 18:03:24,122 INFO    SenderThread:756786 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-12 18:03:24,123 DEBUG   SenderThread:756786 [sender.py:send_request():363] send_request: check_version
2023-04-12 18:03:24,251 DEBUG   HandlerThread:756786 [handler.py:handle_request():144] handle_request: run_start
2023-04-12 18:03:24,266 DEBUG   HandlerThread:756786 [system_info.py:__init__():31] System info init
2023-04-12 18:03:24,266 DEBUG   HandlerThread:756786 [system_info.py:__init__():46] System info init done
2023-04-12 18:03:24,266 INFO    HandlerThread:756786 [system_monitor.py:start():183] Starting system monitor
2023-04-12 18:03:24,267 INFO    HandlerThread:756786 [system_monitor.py:probe():204] Collecting system info
2023-04-12 18:03:24,268 INFO    SystemMonitor:756786 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-04-12 18:03:24,271 INFO    SystemMonitor:756786 [interfaces.py:start():187] Started cpu monitoring
2023-04-12 18:03:24,273 INFO    SystemMonitor:756786 [interfaces.py:start():187] Started disk monitoring
2023-04-12 18:03:24,276 INFO    SystemMonitor:756786 [interfaces.py:start():187] Started gpu monitoring
2023-04-12 18:03:24,278 INFO    SystemMonitor:756786 [interfaces.py:start():187] Started memory monitoring
2023-04-12 18:03:24,282 INFO    SystemMonitor:756786 [interfaces.py:start():187] Started network monitoring
2023-04-12 18:03:24,339 DEBUG   HandlerThread:756786 [system_info.py:probe():195] Probing system
2023-04-12 18:03:24,343 DEBUG   HandlerThread:756786 [system_info.py:_probe_git():180] Probing git
2023-04-12 18:03:24,357 DEBUG   HandlerThread:756786 [system_info.py:_probe_git():188] Probing git done
2023-04-12 18:03:24,357 DEBUG   HandlerThread:756786 [system_info.py:probe():240] Probing system done
